Time,BTC average daily transaction fee,Price
2021-05-20,5.719137843135601E-4,41517.61
2021-05-21,5.555190923340851E-4,36905.04
2021-05-22,5.240816333318725E-4,38241.76
2021-05-23,4.156780247284077E-4,33251.16
2021-05-24,4.4824642243716784E-4,37633.39
2021-05-25,3.629024873821541E-4,38145.53
2021-05-26,3.59676261000439E-4,38805.26
2021-05-27,2.9906893963515917E-4,39741.69
2021-05-28,3.172859191522019E-4,36753.28
2021-05-29,2.748450187809376E-4,34296.38
2021-05-30,2.2505460494571774E-4,35526.74
2021-05-31,2.0214227627387383E-4,37041.58
2021-06-01,1.9112556954683715E-4,36258.68
2021-06-02,2.0535082203158555E-4,38081.72
2021-06-03,2.050716602759376E-4,38541.01
2021-06-04,1.8076299741667725E-4,36998.58
2021-06-05,1.6920385236360552E-4,36283.24
2021-06-06,1.277418549316153E-4,36181.95
2021-06-07,1.2793716653893876E-4,36034.78
2021-06-08,1.491973651856928E-4,31769.34
2021-06-09,1.3991013960723482E-4,36419.19
2021-06-10,1.9334692523564697E-4,36907.32
2021-06-11,1.7734785936829943E-4,36816.84
2021-06-12,1.927790500622597E-4,35452.74
2021-06-13,1.22077980376295E-4,36060.14
2021-06-14,1.445574013224084E-4,40690.27
2021-06-15,1.5542817507620396E-4,40057.39
2021-06-16,1.6196771806568566E-4,38756.54
2021-06-17,1.3803641767338884E-4,39067.03
2021-06-18,1.239880108848389E-4,36489.4
2021-06-19,1.5501315547406693E-4,36145.13
2021-06-20,1.3160868078001945E-4,34421.28
2021-06-21,1.743514000576231E-4,32715.41
2021-06-22,2.0803379126693912E-4,31719.18
2021-06-23,2.505229736969297E-4,33536.36
2021-06-24,2.1900816504029594E-4,33978.24
2021-06-25,2.0938645014567387E-4,32578.6
2021-06-26,1.822224746596939E-4,31534.76
2021-06-27,1.7640180735741852E-4,33208.77
2021-06-28,2.4140313393286798E-4,34947.97
2021-06-29,2.3192577165838372E-4,36218.59
2021-06-30,2.869180011393265E-4,34200.37
2021-07-01,3.228403287815233E-4,33466.67
2021-07-02,3.024460216738898E-4,33633.83
2021-07-03,2.9919779573347755E-4,34652.1
2021-07-04,2.357408504860296E-4,35526.23
2021-07-05,2.2803379275295035E-4,33653.17
2021-07-06,2.1804488994181667E-4,34062.14
2021-07-07,1.8127479796087358E-4,34517.65
2021-07-08,1.3959897447012677E-4,32919.44
2021-07-09,1.2256008874116046E-4,33574.42
2021-07-10,1.0516266222161447E-4,33879.72
2021-07-11,1.1095912497489634E-4,33954.39
2021-07-12,1.2910645800316958E-4,33335.07
2021-07-13,1.2122133525209209E-4,32774.81
2021-07-14,1.3175567645286627E-4,32793.7
2021-07-15,9.85672910735489E-5,31705.87
2021-07-16,8.807424403033341E-5,32139.9
2021-07-17,7.102055631463991E-5,31743.57
2021-07-18,7.02935770234987E-5,31402.41
2021-07-19,8.107410938010677E-5,30656.33
2021-07-20,7.928537462993438E-5,30085.87
2021-07-21,6.761109778578239E-5,31912.94
2021-07-22,6.171376954849491E-5,32506.2
2021-07-23,8.809075526636627E-5,32328.46
2021-07-24,5.597805577289505E-5,33906.74
2021-07-25,6.525561124928258E-5,34210.07
2021-07-26,6.327855841797889E-5,38577.1
2021-07-27,6.662390921337371E-5,38243.83
2021-07-28,6.173269699746265E-5,39710.47
2021-07-29,5.7958675698505784E-5,39975.61
2021-07-30,6.0694955337956345E-5,39085.84
2021-07-31,5.445369735153921E-5,41560.25
2021-08-01,5.3869371157628166E-5,41308.36
2021-08-02,5.30335777453501E-5,39686.27
2021-08-03,5.382307442909501E-5,38171.2
2021-08-04,5.6480411416917944E-5,39305.93
2021-08-05,6.4597096708432E-5,38777.86
2021-08-06,5.485680929402796E-5,42391.21
2021-08-07,5.365417826887971E-5,43399.51
2021-08-08,4.976171823009573E-5,43988.26
2021-08-09,5.186827068267412E-5,45995.39
2021-08-10,5.412520124622052E-5,45166.81
2021-08-11,4.9818018339160705E-5,46453.82
2021-08-12,5.2630678357026173E-5,44210.51
2021-08-13,7.879112429353813E-5,46411.59
2021-08-14,6.512895963739267E-5,46967.07
2021-08-15,5.14008199034131E-5,46117.74
2021-08-16,5.278164635345426E-5,46326.54
2021-08-17,6.696996933496379E-5,45711.23
2021-08-18,6.149637057214141E-5,45813.43
2021-08-19,5.397499836405279E-5,45763.08
2021-08-20,5.707557616160184E-5,48702.9
2021-08-21,5.380751094109005E-5,49222.0
2021-08-22,5.4962633240133344E-5,48551.21
2021-08-23,5.9885396720258526E-5,49591.29
2021-08-24,5.214680119323883E-5,48248.99
2021-08-25,5.417086289596526E-5,48815.72
2021-08-26,4.4176647142221835E-5,46821.72
2021-08-27,4.494598903121884E-5,48207.43
2021-08-28,5.1081082892089596E-5,48814.99
2021-08-29,4.764630141763404E-5,48479.78
2021-08-30,4.6579126507701866E-5,48077.52
2021-08-31,5.021790881505373E-5,47438.6
2021-09-01,5.940477140728577E-5,47516.92
2021-09-02,6.553555736028001E-5,49581.12
2021-09-03,6.7590950167774E-5,50590.46
2021-09-04,5.6502434123553466E-5,49888.48
2021-09-05,5.052559386218478E-5,50233.79
2021-09-06,6.458247811512068E-5,51637.52
2021-09-07,6.186514417917025E-5,46726.38
2021-09-08,6.332877019051663E-5,46075.72
2021-09-09,4.938532761606875E-5,46981.98
2021-09-10,5.149081920893696E-5,45418.33
2021-09-11,5.387186545377618E-5,45584.57
2021-09-12,4.5406021220714265E-5,45942.71
2021-09-13,5.339167129832773E-5,44327.42
2021-09-14,5.5828743412608526E-5,46743.78
2021-09-15,5.787788169024355E-5,48298.1
2021-09-16,6.780219485248236E-5,48047.38
2021-09-17,5.9102532225961305E-5,47504.56
2021-09-18,4.9151707868730765E-5,48392.68
2021-09-19,4.612610929320953E-5,47692.85
2021-09-20,4.794259267447244E-5,43924.89
2021-09-21,5.362819911539462E-5,43040.58
2021-09-22,5.814293360174933E-5,43240.57
2021-09-23,4.942489150384843E-5,43844.22
2021-09-24,5.765540149173498E-5,41932.59
2021-09-25,4.667942068337575E-5,42637.59
2021-09-26,4.359678369484376E-5,43367.02
2021-09-27,4.439054856587348E-5,43267.93
2021-09-28,4.792466413251472E-5,41495.13
2021-09-29,5.473552152743819E-5,41673.01
2021-09-30,5.069280129996248E-5,43171.38
2021-10-01,5.172524754609971E-5,47326.49
2021-10-02,5.084183605084002E-5,47873.58
2021-10-03,4.311052554049563E-5,47890.32
2021-10-04,5.106595585655858E-5,47747.78
2021-10-05,4.660277696491087E-5,49831.92
2021-10-06,5.5760450817950084E-5,55073.89
2021-10-07,8.289741853199967E-5,53859.77
2021-10-08,7.864731615666033E-5,54284.84
2021-10-09,6.204201299666204E-5,54944.51
2021-10-10,6.317671921687874E-5,55396.86
2021-10-11,6.811025417821306E-5,57535.79
2021-10-12,7.101804184482408E-5,56243.37
2021-10-13,6.411316263079117E-5,56182.2
2021-10-14,5.630967606489113E-5,57330.78
2021-10-15,6.188424502737165E-5,60032.4
2021-10-16,6.646105903898557E-5,60920.21
2021-10-17,5.15891524192748E-5,60756.07
2021-10-18,5.628233408444873E-5,61945.24
2021-10-19,5.093446052129772E-5,62507.1
2021-10-20,5.164456482800592E-5,66867.32
2021-10-21,6.809307950707604E-5,63015.01
2021-10-22,5.834989101904184E-5,60765.41
2021-10-23,5.526323573880933E-5,61451.53
2021-10-24,4.330498673666246E-5,59913.02
2021-10-25,4.674253808941828E-5,63572.19
2021-10-26,4.628439945259531E-5,62540.44
2021-10-27,4.799598293141782E-5,58803.9
2021-10-28,4.090665138384496E-5,61183.7
2021-10-29,5.198678287087522E-5,62425.58
2021-10-30,4.271130376783092E-5,61379.97
2021-10-31,4.225751925563986E-5,60576.81
2021-11-01,4.886429661936792E-5,61565.98
2021-11-02,5.397230808038635E-5,64183.38
2021-11-03,5.810143048863306E-5,62230.77
2021-11-04,5.580390618098295E-5,61019.17
2021-11-05,5.987744843308721E-5,61052.0
2021-11-06,5.35175148318804E-5,60710.8
2021-11-07,4.1280206165148183E-5,62134.0
2021-11-08,4.613934972235622E-5,66406.0
2021-11-09,7.176667861424602E-5,66929.0
2021-11-10,6.19219467139211E-5,68419.2
2021-11-11,5.794590203456279E-5,65028.0
2021-11-12,5.3056208707329144E-5,63601.0
2021-11-13,4.7776845160210566E-5,64857.0
2021-11-14,4.051080961804601E-5,64104.6
2021-11-15,4.292766859222026E-5,64632.0
2021-11-16,4.239594163912156E-5,60738.8
2021-11-17,4.869895358836307E-5,59652.8
2021-11-18,3.935940462539852E-5,58525.0
2021-11-19,4.3151888534662446E-5,58105.6
2021-11-20,5.438066071824721E-5,57910.0
2021-11-21,4.1138223340058204E-5,59273.8
2021-11-22,4.304740169708367E-5,58280.0
2021-11-23,4.144105846223537E-5,56905.6
2021-11-24,4.5398114413240554E-5,57080.0
2021-11-25,5.077084502578483E-5,59240.2
2021-11-26,5.347389152020688E-5,54461.0
2021-11-27,3.9926343157156286E-5,55034.0
2021-11-28,3.593238552314271E-5,54539.0
2021-11-29,3.4418697973551516E-5,57094.5
2021-11-30,3.815455186294643E-5,57339.1
2021-12-01,6.396359952683083E-5,58678.1
2021-12-02,6.86393793556257E-5,56436.0
2021-12-03,4.828884137756526E-5,55995.4
2021-12-04,5.990896633237822E-5,48280.0
2021-12-05,1.0510954365079365E-4,48053.7
2021-12-06,5.0662658631916635E-5,48726.0
2021-12-07,4.121487662482209E-5,51855.0
2021-12-08,3.478266687881397E-5,50706.1
2021-12-09,4.6114813256962335E-5,48420.0
2021-12-10,3.950632682542778E-5,47975.0
2021-12-11,4.080019579780389E-5,48790.7
2021-12-12,3.232402427585434E-5,49634.3
2021-12-13,3.776617256807995E-5,47126.6
2021-12-14,4.6223945024679876E-5,47056.0
2021-12-15,4.315073699319535E-5,46794.1
2021-12-16,3.7532345478111626E-5,48637.0
2021-12-17,4.704873268059082E-5,46704.0
2021-12-18,4.3914760260473974E-5,46922.0
2021-12-19,3.29515308253455E-5,47265.0
2021-12-20,3.89613157466139E-5,46041.0
2021-12-21,4.053417292660232E-5,48418.8
2021-12-22,3.7175163018927786E-5,49223.0
2021-12-23,3.687351201420919E-5,48999.0
2021-12-24,4.33453764449822E-5,50989.0
2021-12-25,4.422838014556116E-5,50816.0
2021-12-26,3.802344266732963E-5,50081.6
2021-12-27,4.046747495659418E-5,51493.0
2021-12-28,6.628856313332141E-5,48990.0
2021-12-29,6.239715575739183E-5,48197.0
2021-12-30,6.504156864468977E-5,47207.0
2021-12-31,7.341996327696916E-5,47983.1
2022-01-01,5.744516733950374E-5,47214.8
2022-01-02,4.622612594950909E-5,47353.9
2022-01-03,4.6028138956586764E-5,46660.1
2022-01-04,5.035044232073814E-5,47067.0
2022-01-05,5.408330184318372E-5,46582.0
2022-01-06,6.0952420533981846E-5,43060.0
2022-01-07,5.341537466918715E-5,41119.0
2022-01-08,4.906998776606591E-5,41724.0
2022-01-09,4.1345093665679276E-5,41700.0
2022-01-10,3.91177701727898E-5,40897.0
2022-01-11,4.487432160567561E-5,41660.0
2022-01-12,4.258537906932924E-5,43515.0
2022-01-13,3.948831260352469E-5,42980.0
2022-01-14,3.597033208842233E-5,43095.0
2022-01-15,3.2526923710099966E-5,43495.0
2022-01-16,3.212033682331726E-5,43235.0
2022-01-17,3.18418011787883E-5,42569.0
2022-01-18,3.380260775968442E-5,41703.0
2022-01-19,3.556793264073699E-5,42014.0
2022-01-20,3.359926535639452E-5,43312.4
2022-01-21,4.2132846832368466E-5,39161.0
2022-01-22,4.7133168820829994E-5,34944.0
2022-01-23,3.980412110653241E-5,35303.1
2022-01-24,3.894861567428225E-5,34470.0
2022-01-25,4.486813312351526E-5,36717.0
2022-01-26,4.0062809565755914E-5,38006.0
2022-01-27,4.694219558674176E-5,36658.0
2022-01-28,4.808189284943098E-5,37240.0
2022-01-29,5.005649501580551E-5,37541.0
2022-01-30,4.512756386444875E-5,38044.0
2022-01-31,5.607318886115554E-5,37831.0
2022-02-01,4.906095073279084E-5,38625.4
2022-02-02,5.256233356403906E-5,37390.7
2022-02-03,4.0317443488756997E-5,36996.0
2022-02-04,4.0247160570486834E-5,39570.0
2022-02-05,6.436360149116847E-5,41838.0
2022-02-06,4.989293046298447E-5,41583.0
2022-02-07,4.8598314989573695E-5,43876.0
2022-02-08,5.372434724526147E-5,43561.0
2022-02-09,5.4179733519685006E-5,43889.3
2022-02-10,7.476092150337473E-5,45182.0
2022-02-11,6.472680270077353E-5,43109.0
2022-02-12,5.867852708136476E-5,42169.0
2022-02-13,4.596049344892459E-5,42672.0
2022-02-14,4.2333280800075645E-5,42619.3
2022-02-15,4.68512916668238E-5,44209.5
2022-02-16,4.176753034335517E-5,43695.0
2022-02-17,3.7442583574724967E-5,41934.7
2022-02-18,3.704131660959107E-5,39725.8
2022-02-19,3.3671456340712997E-5,40026.0
2022-02-20,2.972661112429704E-5,38432.0
2022-02-21,3.3319213666653134E-5,38867.0
2022-02-22,4.001571529276476E-5,37856.0
2022-02-23,3.17675179917244E-5,38594.0
2022-02-24,3.7047839010536976E-5,35964.0
2022-02-25,4.6367597563349035E-5,39486.6
2022-02-26,3.337603731022037E-5,39317.0
2022-02-27,3.220672906312642E-5,39337.0
2022-02-28,3.2507153637273116E-5,40861.2
2022-03-01,4.007478999992963E-5,43698.0
2022-03-02,1.0943283241871336E-4,44199.0
2022-03-03,7.651639876614727E-5,42548.0
2022-03-04,6.91688640862964E-5,40781.0
2022-03-05,5.5041347567747895E-5,39231.0
2022-03-06,4.766995729877217E-5,38920.0
2022-03-07,4.409166123237051E-5,39060.0
2022-03-08,4.344771083782238E-5,38614.0
2022-03-09,3.713733383159135E-5,42439.0
2022-03-10,4.663824147997435E-5,39235.0
2022-03-11,4.179573411636918E-5,39106.0
2022-03-12,4.04458884833967E-5,39130.0
2022-03-13,3.372811002356006E-5,38986.0
2022-03-14,3.6736677732476675E-5,38957.0
2022-03-15,3.916260705866197E-5,39017.9
2022-03-16,3.6206546805116376E-5,40664.0
2022-03-17,3.87162093361618E-5,40926.0
2022-03-18,3.845881131977319E-5,40930.0
2022-03-19,3.728150478473679E-5,41974.0
2022-03-20,3.208973271554208E-5,41405.0
2022-03-21,3.27126072149182E-5,41199.0
2022-03-22,3.808686504494264E-5,42660.0
2022-03-23,4.2840030590462756E-5,42650.0
2022-03-24,3.995484345416932E-5,44022.9
2022-03-25,4.5712749841296075E-5,44231.0
2022-03-26,3.9873864909402896E-5,44257.0
2022-03-27,3.4279694183414665E-5,44784.0
2022-03-28,3.64747711145836E-5,47431.0
2022-03-29,3.537353057981145E-5,47504.0
2022-03-30,3.543132037347903E-5,47132.0
2022-03-31,5.012886048931661E-5,46482.0
2022-04-01,6.885577015516808E-5,46543.0
2022-04-02,6.111824383251831E-5,46271.0
2022-04-03,4.497045441458521E-5,46420.0
2022-04-04,5.002707979380798E-5,45692.0
2022-04-05,3.8467327773371754E-5,45777.3
2022-04-06,3.9459299628192696E-5,44170.0
2022-04-07,3.646090320498363E-5,43361.0
2022-04-08,4.255569894212292E-5,43665.0
2022-04-09,3.9037099081757406E-5,42296.0
2022-04-10,3.0725309598535375E-5,42779.0
2022-04-11,3.4476024302288514E-5,40756.0
2022-04-12,3.9336118155792114E-5,40363.0
2022-04-13,4.070124745482434E-5,41253.0
2022-04-14,4.137862709986692E-5,40063.0
2022-04-15,4.0287843452526595E-5,40430.7
2022-04-16,3.029653726580149E-5,40086.0
2022-04-17,2.6981086585478365E-5,40464.0
2022-04-18,3.054065433059166E-5,39264.0
2022-04-19,3.424560807467387E-5,41481.0
2022-04-20,3.357958407203672E-5,41285.0
2022-04-21,3.1540938858218944E-5,42189.0
2022-04-22,4.122031890626463E-5,39413.0
2022-04-23,4.147284908573492E-5,39811.0
2022-04-24,3.197803125185561E-5,39676.0
2022-04-25,4.163706747809804E-5,39053.0
2022-04-26,3.9397616772938504E-5,38722.0
2022-04-27,4.293404571895163E-5,38959.0
2022-04-28,3.841965510084715E-5,39424.3
2022-04-29,4.352801551938198E-5,39001.1
2022-04-30,4.6543013986013985E-5,38535.0
2022-05-01,3.622574809497696E-5,38500.0
2022-05-02,3.487301591337442E-5,38676.0
2022-05-03,3.777349587465046E-5,38347.0
2022-05-04,3.544521609111526E-5,39030.0
2022-05-05,8.056326441439058E-5,36796.0
2022-05-06,6.143382473004097E-5,36060.0
2022-05-07,6.0275367134753095E-5,36009.0
2022-05-08,5.485141510820602E-5,34383.3
2022-05-09,6.128036868432342E-5,32330.5
2022-05-10,7.015495911702146E-5,31289.0
2022-05-11,6.0724781227550285E-5,31109.0
2022-05-12,1.1508877322672208E-4,29100.0
2022-05-13,1.1342605772008939E-4,30454.0
2022-05-14,9.383275690262938E-5,28780.5
2022-05-15,7.628553698724232E-5,30002.5
2022-05-16,7.213688048647753E-5,29629.0
2022-05-17,7.015384444909053E-5,30160.0
2022-05-18,6.776578063970057E-5,29014.0
2022-05-19,6.407269507569988E-5,30360.8
2022-05-20,6.350932393286503E-5,29109.6
2022-05-21,5.944091230525579E-5,29510.6
2022-05-22,5.335324153217848E-5,29889.0
2022-05-23,5.977832292691018E-5,30343.9
2022-05-24,5.6942187936132014E-5,29380.9
2022-05-25,7.588170865853612E-5,29634.0
2022-05-26,6.538405452718861E-5,29422.0
2022-05-27,6.446488927743329E-5,28802.1
2022-05-28,5.8533822803902774E-5,28968.0
2022-05-29,5.063534785057255E-5,29185.8
2022-05-30,5.04359530785695E-5,30642.0
2022-05-31,4.374155482022216E-5,32054.3
2022-06-01,6.327496883985854E-5,30832.0
2022-06-02,7.288155270007376E-5,30274.0
2022-06-03,6.906125436690525E-5,29527.0
2022-06-04,6.381901780132828E-5,29849.0
2022-06-05,5.1842827391919934E-5,29951.3
2022-06-06,4.622704162003154E-5,31489.0
2022-06-07,4.393462350286538E-5,29880.0
2022-06-08,4.4179832384434774E-5,30494.0
2022-06-09,4.050353090435394E-5,30298.0
2022-06-10,3.9932155336383164E-5,29436.0
2022-06-11,5.724015381611739E-5,28374.3
2022-06-12,4.422852958781118E-5,28060.6
2022-06-13,8.142894747194067E-5,23240.7
2022-06-14,9.168297835638203E-5,22659.0
2022-06-15,9.50555830827281E-5,21385.0
2022-06-16,9.298529947615429E-5,20989.2
2022-06-17,8.753548602666327E-5,20619.0
2022-06-18,8.70511908109324E-5,19032.47
2022-06-19,7.327754446783046E-5,19811.95
2022-06-20,6.064106949949221E-5,20793.0
2022-06-21,6.55406225083341E-5,21414.0
2022-06-22,6.507279996036858E-5,20117.0
2022-06-23,6.2438343699219E-5,20378.0
2022-06-24,5.925941666836933E-5,20890.0
2022-06-25,6.346458814253397E-5,20955.1
2022-06-26,6.541715675203781E-5,21344.0
2022-06-27,5.06865734772592E-5,20791.0
2022-06-28,5.966428143151583E-5,20625.0
2022-06-29,5.326997562015504E-5,20115.0
2022-06-30,5.392411004264366E-5,19150.88
2022-07-01,6.327166124858346E-5,19235.2
2022-07-02,6.738045326574286E-5,19227.83
2022-07-03,4.884570039546436E-5,19069.02
2022-07-04,5.153469111048732E-5,19821.1
2022-07-05,6.917290957462507E-5,19517.49
2022-07-06,8.387267360958475E-5,20141.0
2022-07-07,9.448115502197089E-5,20884.0
2022-07-08,8.547994696208667E-5,21959.0
2022-07-09,7.598313557587033E-5,21621.0
2022-07-10,7.031865151905252E-5,20917.0
2022-07-11,5.897240044305674E-5,20443.0
2022-07-12,6.980343590526881E-5,19878.16
2022-07-13,8.01621325698263E-5,19505.11
2022-07-14,1.1184255229702032E-4,20399.0
2022-07-15,1.0070054323565928E-4,20841.0
2022-07-16,8.72542299867786E-5,20930.0
2022-07-17,7.97713107948097E-5,21151.0
2022-07-18,8.133025581912933E-5,22467.0
2022-07-19,1.0169325205486575E-4,23101.0
2022-07-20,8.70545524472379E-5,24162.0
2022-07-21,1.0023033937492983E-4,22653.9
2022-07-22,8.395971649846586E-5,23292.0
2022-07-23,6.8983142011389E-5,22217.2
2022-07-24,5.760227477422295E-5,22840.0
2022-07-25,4.93826067905659E-5,21911.0
2022-07-26,5.087299888594368E-5,20772.0
2022-07-27,5.140180873370062E-5,21501.0
2022-07-28,5.1761599922819844E-5,23769.3
2022-07-29,5.676908725930505E-5,24029.0
2022-07-30,5.280733627159305E-5,24581.0
2022-07-31,5.4424294657800695E-5,23776.4
2022-08-01,5.662396977437207E-5,23332.0
2022-08-02,5.328190436953897E-5,23010.0
2022-08-03,5.7144301569133665E-5,23355.0
2022-08-04,5.845091191834555E-5,22886.0
2022-08-05,6.451715022205423E-5,23044.0
2022-08-06,7.18095986912246E-5,23222.0
2022-08-07,5.6651136078363804E-5,23025.2
2022-08-08,5.581508310628373E-5,23997.3
2022-08-09,7.604024630068541E-5,23093.0
2022-08-10,8.288280222907883E-5,24021.0
2022-08-11,6.796400365698108E-5,24366.2
2022-08-12,6.457305064458455E-5,23995.0
2022-08-13,5.4777126060101276E-5,24541.0
2022-08-14,4.338420945345164E-5,24531.3
2022-08-15,3.79774312557383E-5,24247.9
2022-08-16,4.525593705145429E-5,23897.1
2022-08-17,5.633238137728956E-5,23382.2
2022-08-18,5.089789716554935E-5,23455.4
2022-08-19,5.1284547199860374E-5,21450.6
2022-08-20,4.44667779244529E-5,21309.2
2022-08-21,3.9017998079101614E-5,21424.7
2022-08-22,3.7409815407993236E-5,21390.2
2022-08-23,4.548960728069463E-5,21478.5
2022-08-24,4.180537764327189E-5,21620.8
2022-08-25,3.955261571808956E-5,21619.0
2022-08-26,4.1859852988788753E-5,20775.7
2022-08-27,4.289421949733685E-5,19988.3
2022-08-28,3.773109983508817E-5,20023.7
2022-08-29,3.914101202950793E-5,20256.4
2022-08-30,4.58472567925906E-5,19763.1
2022-08-31,4.5856276094949464E-5,20147.3
2022-09-01,5.670236919986914E-5,19804.41
2022-09-02,5.701452822279821E-5,20361.6
2022-09-03,7.115543722765281E-5,19769.9
2022-09-04,5.0889855191256827E-5,19782.5
2022-09-05,5.472437045235333E-5,19849.6
2022-09-06,5.274885679391365E-5,19824.2
2022-09-07,5.94498137240854E-5,18899.91
2022-09-08,5.786680021526055E-5,19261.88
2022-09-09,5.9926051414160955E-5,21321.0
2022-09-10,5.302115776430124E-5,21209.0
2022-09-11,5.130400687566653E-5,21673.0
2022-09-12,4.7188769627920275E-5,22126.8
2022-09-13,5.1818903678879385E-5,20838.1
2022-09-14,6.490487565679484E-5,20181.0
2022-09-15,6.325490564999926E-5,19723.0
2022-09-16,6.187664598696063E-5,19660.7
2022-09-17,7.868827291522551E-5,19970.48
2022-09-18,5.981643719323759E-5,19814.5
2022-09-19,5.2004086219979024E-5,19088.4
2022-09-20,5.478305121917788E-5,19256.8
2022-09-21,5.332664164424273E-5,19227.24
2022-09-22,5.224276607914664E-5,18982.9
2022-09-23,5.472824044054277E-5,18717.2
2022-09-24,5.447803611154851E-5,19111.4
2022-09-25,4.602489310990232E-5,18998.6
2022-09-26,5.551283028516184E-5,19117.5
2022-09-27,5.8151383695541884E-5,19901.1
2022-09-28,5.897546723531956E-5,19419.65
2022-09-29,5.242950416260964E-5,19298.6
2022-09-30,5.654069920223635E-5,19746.4
2022-10-01,5.738963551740106E-5,19325.6
2022-10-02,4.518150516766913E-5,19142.9
2022-10-03,3.9229547897749455E-5,19337.6
2022-10-04,3.972049972406181E-5,20103.6
2022-10-05,3.5907530267147697E-5,19998.7
2022-10-06,3.505320005964141E-5,20018.4
2022-10-07,3.973086113243623E-5,19576.8
2022-10-08,3.252813881965747E-5,19492.0
2022-10-09,2.6896891951610232E-5,19543.2
2022-10-10,3.0085849029632367E-5,19271.7
2022-10-11,3.2572050626371245E-5,19148.0
2022-10-12,3.380035268366022E-5,19124.73
2022-10-13,4.761934347484185E-5,18343.74
2022-10-14,5.4263810511826226E-5,19584.14
2022-10-15,4.452004565446492E-5,19132.7
2022-10-16,3.504015322796678E-5,19161.37
2022-10-17,4.402195682272279E-5,19534.5
2022-10-18,6.089306957779296E-5,19362.9
2022-10-19,6.883823519956748E-5,19268.6
2022-10-20,5.043565171590692E-5,19255.7
2022-10-21,4.525638307260631E-5,19163.1
2022-10-22,4.2150583737578106E-5,19223.53
2022-10-23,3.552928447819344E-5,19188.68
2022-10-24,4.076022308430746E-5,19303.8
2022-10-25,4.6749434548528396E-5,19841.46
2022-10-26,8.540413318489035E-5,20843.9
2022-10-27,6.933454169246685E-5,20562.7
2022-10-28,6.460114561931445E-5,20471.8
2022-10-29,6.211875833219594E-5,20928.4
2022-10-30,5.790200347423277E-5,20684.4
2022-10-31,5.669563147877825E-5,20390.0
2022-11-01,5.077321110896617E-5,20444.8
2022-11-02,5.362201405005331E-5,20412.3
2022-11-03,7.273230323303099E-5,20249.7
2022-11-04,6.351425510071176E-5,20873.6
2022-11-05,6.97368747461396E-5,21304.9
2022-11-06,5.987679078277425E-5,21251.7
2022-11-07,5.680030701823141E-5,20768.3
2022-11-08,7.256486381549501E-5,19488.1
2022-11-09,7.565872926230202E-5,17106.7
2022-11-10,9.028927605451866E-5,17515.7
2022-11-11,7.841703574677622E-5,16858.2
2022-11-12,7.274615864327182E-5,16898.1
2022-11-13,6.71360810698708E-5,16555.9
2022-11-14,7.998284732845883E-5,16574.0
2022-11-15,1.2841602997092373E-4,16978.3
2022-11-16,1.2813058777778617E-4,16522.14
2022-11-17,1.3221732376844284E-4,16543.3
2022-11-18,1.5417021596196272E-4,16675.1
2022-11-19,1.2589196392815574E-4,16668.32
2022-11-20,8.67514402762162E-5,16566.9
2022-11-21,8.643440203162417E-5,16109.5
2022-11-22,9.88297434017338E-5,16273.97
2022-11-23,1.0913209769114746E-4,16422.68
2022-11-24,1.158151539235214E-4,16548.7
2022-11-25,9.848750657311324E-5,16505.7
2022-11-26,1.0643576952535868E-4,16510.6
2022-11-27,9.043853500242729E-5,16565.9
2022-11-28,8.167399363628947E-5,16140.5
2022-11-29,8.633815630911386E-5,16390.4
2022-11-30,8.80159882117412E-5,16872.5
2022-12-01,1.0457814831463831E-4,16975.6
2022-12-02,1.0204348215354006E-4,16947.3
2022-12-03,1.039188477795875E-4,16966.4
2022-12-04,8.391010054069987E-5,17046.5
2022-12-05,7.75119963639207E-5,17091.44
2022-12-06,7.739351777442415E-5,16990.4
2022-12-07,8.173089096363256E-5,16848.1
2022-12-08,5.722893564674979E-5,16936.91
2022-12-09,5.251766530878399E-5,17182.8
2022-12-10,5.5849579373696216E-5,17215.7
2022-12-11,4.0312813533773506E-5,17158.7
2022-12-12,4.037910058324385E-5,17014.5
2022-12-13,5.111752781964308E-5,17751.2
2022-12-14,4.7153852577895816E-5,18070.1
2022-12-15,7.201366009241599E-5,17414.38
2022-12-16,5.839673946616138E-5,16975.2
2022-12-17,7.377888827380471E-5,16701.9
2022-12-18,6.163586460817901E-5,16758.6
2022-12-19,6.391632867163032E-5,16674.5
2022-12-20,6.550999310882945E-5,16931.1
2022-12-21,6.631411116630788E-5,16858.1
2022-12-22,6.080785337292982E-5,16636.7
2022-12-23,6.324420471192328E-5,16837.5
2022-12-24,7.054209139177859E-5,16843.0
2022-12-25,7.674959733978811E-5,16808.4
2022-12-26,6.755574297129182E-5,16811.3
2022-12-27,8.692432793840218E-5,16797.0
2022-12-28,8.975822973192167E-5,16574.0
2022-12-29,8.033932937311452E-5,16616.5
2022-12-30,7.522356564217676E-5,16556.0
2022-12-31,6.14365233440782E-5,16597.1
2023-01-01,4.510404554561105E-5,16559.0
2023-01-02,3.5831588940690524E-5,16732.0
2023-01-03,3.987495690917039E-5,16677.0
2023-01-04,5.320571626914006E-5,16850.0
2023-01-05,5.320541335027519E-5,16847.1
2023-01-06,5.276766378672824E-5,16844.5
2023-01-07,3.592905452136317E-5,16940.4
2023-01-08,3.229030476945233E-5,17017.8
2023-01-09,3.3137836627110734E-5,17279.1
2023-01-10,3.802133807868999E-5,17332.2
